feature,importance
m_ambience_ambience_top_prob_max_roll3_mean_d08deed2,0.0
m_ambience_top_count_animal_161e7ce7_roll3_mean_e4f2c749,0.0
m_ambience_top_count_bicycle_78efcae6_roll3_mean_66bd6145,0.0
m_ambience_top_count_breathing_bd287902_roll3_mean_8a110c35,0.0
m_ambience_top_count_buzz_f285bec7_roll3_mean_e0dfd417,0.0
m_ambience_top_count_chime_6c7c8b16_roll3_mean_5373130f,0.0
m_ambience_top_count_chink_clink_aa1085a1_roll3_mean_258273c8,0.0
m_ambience_top_count_coin_dropping_999606d4_roll3_mean_5f7ec841,0.0
m_gps_m_gps_row_latitude_max_max_roll7_mean_ab98f0bf,0.0
m_ambience_top_count_cricket_a90edc84_roll3_mean_54584d5f,0.0
m_ambience_top_count_dishes_pots_and_pans_ba894fd4_roll3_mean_96815326,0.0
m_gps_m_gps_row_latitude_max_mean_roll7_mean_7d1a46f2,0.0
m_gps_m_gps_row_latitude_min_max_roll7_mean_7e2eebe4,0.0
m_gps_m_gps_row_latitude_min_min_roll7_mean_d3ef180b,0.0
m_ambience_top_count_explosion_8a36c0d6_roll3_mean_ddf7076b,0.0
m_gps_m_gps_row_latitude_min_mean_roll7_mean_8a45eea4,0.0
m_ambience_top_count_fire_bd2b7e5f_roll3_mean_e9204e28,0.0
m_ambience_top_count_fireworks_10721d3e_roll3_mean_ccb347ac,0.0
m_ambience_top_count_glass_aae44179_roll3_mean_d11d5136,0.0
m_gps_m_gps_row_latitude_std_mean_roll7_mean_6976d3a1,0.0
m_gps_m_gps_row_latitude_mean_min_roll7_mean_baf98273,0.0
m_gps_m_gps_row_longitude_min_mean_roll7_mean_0e70426c,0.0
m_activity_m_activity_median_roll3_mean_a3c8027e,0.0
m_gps_m_gps_row_longitude_max_mean_roll7_mean_51ba928f,0.0
m_gps_m_gps_row_speed_min_min_roll7_mean_45f3f65f,0.0
w_pedo_walking_step_by_time_mean_night_aa750b20,0.0
w_pedo_walking_step_by_time_sum_afternoon_35647102,0.0
w_pedo_walking_step_by_time_sum_evening_b029dc31,0.0
w_pedo_walking_step_by_time_sum_morning_0a9e11be,0.0
w_pedo_walking_step_by_time_sum_night_73822764,0.0
w_pedo_distance_by_time_mean_night_f0005c7d,0.0
w_pedo_distance_by_time_sum_night_639d00e9,0.0
w_pedo_speed_by_time_mean_evening_5a8d7e90,0.0
w_pedo_speed_by_time_mean_morning_c37ed113,0.0
w_pedo_speed_by_time_mean_night_7c582c3a,0.0
w_pedo_speed_by_time_sum_morning_53a6abc0,0.0
m_activity_m_activity_max_roll3_mean_f8e74594,0.0
m_gps_m_gps_row_speed_std_min_roll7_mean_841f315f,0.0
w_pedo_speed_by_time_sum_night_10a909c8,0.0
m_gps_m_gps_row_speed_std_mean_roll7_mean_7eda4980,0.0
w_pedo_burned_calories_by_time_sum_night_ae029422,0.0
m_ac_m_charging_mean_roll3_mean_4a6fcbdb,0.0
m_ac_m_charging_std_roll3_mean_d53009f2,0.0
m_ac_m_charging_min_roll3_mean_0517a1a6,0.0
m_ac_m_charging_max_roll3_mean_fe87542a,0.0
m_activity_m_activity_min_roll3_mean_ba8885ae,0.0
m_gps_m_gps_row_longitude_max_min_roll7_mean_1848c289,0.0
subject_id_id10_710961b2,0.0
